STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,,INDICATOR,,MEASURE,,INEQUALITY,,OBS_VALUE,,OBS_STATUS,,UNIT_MEASURE,,UNIT_MULT,,BASE_PER,
DATAFLOW,OECD:DF_BLI(1.0),,I,FIN,,CG_SENG,,L,,TOT,,2.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FRA,,CG_SENG,,L,,TOT,,2.1,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DEU,,CG_SENG,,L,,TOT,,1.8,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GRC,,CG_SENG,,L,,TOT,,1.8,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,HUN,,CG_SENG,,L,,TOT,,1.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISL,,CG_SENG,,L,,TOT,,2.1,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,IRL,,CG_SENG,,L,,TOT,,1.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ITA,,CG_SENG,,L,,TOT,,2.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,JPN,,CG_SENG,,L,,TOT,,1.4,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,KOR,,CG_SENG,,L,,TOT,,2.9,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LUX,,CG_SENG,,L,,TOT,,1.7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,MEX,,CG_SENG,,L,,TOT,,3.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NLD,,CG_SENG,,L,,TOT,,2.6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NZL,,CG_SENG,,L,,TOT,,2.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NOR,,CG_SENG,,L,,TOT,,2.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,POL,,CG_SENG,,L,,TOT,,2.6,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,PRT,,CG_SENG,,L,,TOT,,1.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVK,,CG_SENG,,L,,TOT,,3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ESP,,CG_SENG,,L,,TOT,,1.8,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SWE,,CG_SENG,,L,,TOT,,2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHE,,CG_SENG,,L,,TOT,,2.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,TUR,,CG_SENG,,L,,TOT,,1.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GBR,,CG_SENG,,L,,TOT,,3.1,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,USA,,CG_SENG,,L,,TOT,,3.1,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BRA,,CG_SENG,,L,,TOT,,2.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHL,,CG_SENG,,L,,TOT,,1.3,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,EST,,CG_SENG,,L,,TOT,,2.7,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISR,,CG_SENG,,L,,TOT,,2.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LVA,,CG_SENG,,L,,TOT,,2.2,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVN,,CG_SENG,,L,,TOT,,2.5,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,OECD,,CG_SENG,,L,,TOT,,2.1,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LVA,,ES_STCS,,L,,TOT,,487,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUS,,ES_STCS,,L,,TOT,,499,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUT,,ES_STCS,,L,,TOT,,491,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BEL,,ES_STCS,,L,,TOT,,500,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CAN,,ES_STCS,,L,,TOT,,517,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CZE,,ES_STCS,,L,,TOT,,495,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DNK,,ES_STCS,,L,,TOT,,501,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FIN,,ES_STCS,,L,,TOT,,516,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FRA,,ES_STCS,,L,,TOT,,494,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DEU,,ES_STCS,,L,,TOT,,500,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GRC,,ES_STCS,,L,,TOT,,453,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,HUN,,ES_STCS,,L,,TOT,,479,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISL,,ES_STCS,,L,,TOT,,481,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,IRL,,ES_STCS,,L,,TOT,,505,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ITA,,ES_STCS,,L,,TOT,,477,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,JPN,,ES_STCS,,L,,TOT,,520,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,KOR,,ES_STCS,,L,,TOT,,520,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LUX,,ES_STCS,,L,,TOT,,477,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,MEX,,ES_STCS,,L,,TOT,,416,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NLD,,ES_STCS,,L,,TOT,,502,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NZL,,ES_STCS,,L,,TOT,,503,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NOR,,ES_STCS,,L,,TOT,,497,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,POL,,ES_STCS,,L,,TOT,,513,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,PRT,,ES_STCS,,L,,TOT,,492,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVK,,ES_STCS,,L,,TOT,,469,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SWE,,ES_STCS,,L,,TOT,,503,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHE,,ES_STCS,,L,,TOT,,498,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,TUR,,ES_STCS,,L,,TOT,,462,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GBR,,ES_STCS,,L,,TOT,,503,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,USA,,ES_STCS,,L,,TOT,,495,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BRA,,ES_STCS,,L,,TOT,,400,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHL,,ES_STCS,,L,,TOT,,438,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,EST,,ES_STCS,,L,,TOT,,526,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISR,,ES_STCS,,L,,TOT,,465,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LVA,,ES_STCS,,L,,LW,,447,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,RUS,,ES_STCS,,L,,TOT,,481,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVN,,ES_STCS,,L,,TOT,,504,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,OECD,,ES_STCS,,L,,TOT,,488,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUS,,ES_STCS,,L,,MN,,495,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUT,,ES_STCS,,L,,MN,,489,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BEL,,ES_STCS,,L,,MN,,499,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CAN,,ES_STCS,,L,,MN,,512,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CZE,,ES_STCS,,L,,MN,,490,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DNK,,ES_STCS,,L,,MN,,496,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FIN,,ES_STCS,,L,,MN,,503,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FRA,,ES_STCS,,L,,MN,,490,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DEU,,ES_STCS,,L,,MN,,497,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GRC,,ES_STCS,,L,,MN,,445,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,HUN,,ES_STCS,,L,,MN,,477,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISL,,ES_STCS,,L,,MN,,472,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,IRL,,ES_STCS,,L,,MN,,501,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ITA,,ES_STCS,,L,,MN,,476,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,JPN,,ES_STCS,,L,,MN,,519,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,KOR,,ES_STCS,,L,,MN,,517,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LUX,,ES_STCS,,L,,MN,,472,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,MEX,,ES_STCS,,L,,MN,,418,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NLD,,ES_STCS,,L,,MN,,497,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NZL,,ES_STCS,,L,,MN,,500,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NOR,,ES_STCS,,L,,MN,,486,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,POL,,ES_STCS,,L,,MN,,508,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,PRT,,ES_STCS,,L,,MN,,490,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVK,,ES_STCS,,L,,MN,,463,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SWE,,ES_STCS,,L,,MN,,495,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHE,,ES_STCS,,L,,MN,,494,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,TUR,,ES_STCS,,L,,MN,,458,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GBR,,ES_STCS,,L,,MN,,503,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,USA,,ES_STCS,,L,,MN,,493,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BRA,,ES_STCS,,L,,MN,,397,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHL,,ES_STCS,,L,,MN,,436,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,EST,,ES_STCS,,L,,MN,,521,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISR,,ES_STCS,,L,,MN,,452,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LVA,,ES_STCS,,L,,MN,,482,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,RUS,,ES_STCS,,L,,MN,,478,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVN,,ES_STCS,,L,,MN,,495,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,OECD,,ES_STCS,,L,,MN,,485,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUS,,ES_STCS,,L,,WMN,,503,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUT,,ES_STCS,,L,,WMN,,493,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BEL,,ES_STCS,,L,,WMN,,501,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CAN,,ES_STCS,,L,,WMN,,521,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CZE,,ES_STCS,,L,,WMN,,501,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DNK,,ES_STCS,,L,,WMN,,506,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FIN,,ES_STCS,,L,,WMN,,530,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FRA,,ES_STCS,,L,,WMN,,497,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DEU,,ES_STCS,,L,,WMN,,504,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GRC,,ES_STCS,,L,,WMN,,462,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,HUN,,ES_STCS,,L,,WMN,,481,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISL,,ES_STCS,,L,,WMN,,491,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,IRL,,ES_STCS,,L,,WMN,,508,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ITA,,ES_STCS,,L,,WMN,,478,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,JPN,,ES_STCS,,L,,WMN,,521,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,KOR,,ES_STCS,,L,,WMN,,522,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LUX,,ES_STCS,,L,,WMN,,481,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,MEX,,ES_STCS,,L,,WMN,,415,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NLD,,ES_STCS,,L,,WMN,,508,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NZL,,ES_STCS,,L,,WMN,,506,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NOR,,ES_STCS,,L,,WMN,,508,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,POL,,ES_STCS,,L,,WMN,,518,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,PRT,,ES_STCS,,L,,WMN,,494,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVK,,ES_STCS,,L,,WMN,,475,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SWE,,ES_STCS,,L,,WMN,,510,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHE,,ES_STCS,,L,,WMN,,502,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,TUR,,ES_STCS,,L,,WMN,,467,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GBR,,ES_STCS,,L,,WMN,,504,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,USA,,ES_STCS,,L,,WMN,,498,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BRA,,ES_STCS,,L,,WMN,,403,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHL,,ES_STCS,,L,,WMN,,439,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,EST,,ES_STCS,,L,,WMN,,530,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISR,,ES_STCS,,L,,WMN,,477,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,RUS,,ES_STCS,,L,,WMN,,485,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVN,,ES_STCS,,L,,WMN,,512,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,OECD,,ES_STCS,,L,,WMN,,491,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUS,,ES_STCS,,L,,HGH,,549,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUT,,ES_STCS,,L,,HGH,,533,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BEL,,ES_STCS,,L,,HGH,,550,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CAN,,ES_STCS,,L,,HGH,,553,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CZE,,ES_STCS,,L,,HGH,,544,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DNK,,ES_STCS,,L,,HGH,,540,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FIN,,ES_STCS,,L,,HGH,,562,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FRA,,ES_STCS,,L,,HGH,,550,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DEU,,ES_STCS,,L,,HGH,,564,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GRC,,ES_STCS,,L,,HGH,,502,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,HUN,,ES_STCS,,L,,HGH,,534,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISL,,ES_STCS,,L,,HGH,,510,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,IRL,,ES_STCS,,L,,HGH,,557,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ITA,,ES_STCS,,L,,HGH,,511,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,JPN,,ES_STCS,,L,,HGH,,537,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,KOR,,ES_STCS,,L,,HGH,,552,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LUX,,ES_STCS,,L,,HGH,,537,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,MEX,,ES_STCS,,L,,HGH,,464,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NLD,,ES_STCS,,L,,HGH,,536,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NZL,,ES_STCS,,L,,HGH,,558,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NOR,,ES_STCS,,L,,HGH,,532,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,POL,,ES_STCS,,L,,HGH,,560,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,PRT,,ES_STCS,,L,,HGH,,543,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVK,,ES_STCS,,L,,HGH,,511,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SWE,,ES_STCS,,L,,HGH,,549,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHE,,ES_STCS,,L,,HGH,,539,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,TUR,,ES_STCS,,L,,HGH,,513,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GBR,,ES_STCS,,L,,HGH,,550,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,USA,,ES_STCS,,L,,HGH,,558,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BRA,,ES_STCS,,L,,HGH,,470,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHL,,ES_STCS,,L,,HGH,,502,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,EST,,ES_STCS,,L,,HGH,,558,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISR,,ES_STCS,,L,,HGH,,529,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LVA,,ES_STCS,,L,,HGH,,512,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,RUS,,ES_STCS,,L,,HGH,,510,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVN,,ES_STCS,,L,,HGH,,541,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,OECD,,ES_STCS,,L,,HGH,,534,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUS,,ES_STCS,,L,,LW,,460,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,AUT,,ES_STCS,,L,,LW,,440,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BEL,,ES_STCS,,L,,LW,,440,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CAN,,ES_STCS,,L,,LW,,485,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CZE,,ES_STCS,,L,,LW,,439,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DNK,,ES_STCS,,L,,LW,,462,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FIN,,ES_STCS,,L,,LW,,483,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,FRA,,ES_STCS,,L,,LW,,443,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,DEU,,ES_STCS,,L,,LW,,450,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GRC,,ES_STCS,,L,,LW,,417,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,HUN,,ES_STCS,,L,,LW,,420,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ISL,,ES_STCS,,L,,LW,,437,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,IRL,,ES_STCS,,L,,LW,,482,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,ITA,,ES_STCS,,L,,LW,,436,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,JPN,,ES_STCS,,L,,LW,,465,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,KOR,,ES_STCS,,L,,LW,,477,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,LUX,,ES_STCS,,L,,LW,,415,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,MEX,,ES_STCS,,L,,LW,,382,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NLD,,ES_STCS,,L,,LW,,448,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NZL,,ES_STCS,,L,,LW,,462,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,NOR,,ES_STCS,,L,,LW,,459,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,POL,,ES_STCS,,L,,LW,,469,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,PRT,,ES_STCS,,L,,LW,,448,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SVK,,ES_STCS,,L,,LW,,404,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,SWE,,ES_STCS,,L,,LW,,460,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHE,,ES_STCS,,L,,LW,,435,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,TUR,,ES_STCS,,L,,LW,,437,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,GBR,,ES_STCS,,L,,LW,,471,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,USA,,ES_STCS,,L,,LW,,460,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,BRA,,ES_STCS,,L,,LW,,373,,A,,AVSCORE,,0,,,
DATAFLOW,OECD:DF_BLI(1.0),,I,CHL,,ES_STCS,,L,,LW,,415,,A,,AVSCORE,,0,,,
